what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.core,1.4.8,"org.tigris.subversion.subclipse.core",1286471070924
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1286471070924
started,bundle,org.tigris.subversion.subclipse.ui,1.4.8,"org.tigris.subversion.subclipse.ui",1286471070924
os,sysinfo,,,"win32",1286471070924
arch,sysinfo,,,"x86",1286471070924
ws,sysinfo,,,"win32",1286471070924
locale,sysinfo,,,"pt_BR",1286471070924
processors,sysinfo,,,"2",1286471070924
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1286471070924
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1286471070924
java.specification.name,sysinfo,,,"Java Platform API Specification",1286471070924
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286471070924
java.specification.version,sysinfo,,,"1.6",1286471070924
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1286471070924
java.version,sysinfo,,,"1.6.0_21",1286471070924
java.vm.info,sysinfo,,,"mixed mode, sharing",1286471070924
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1286471070924
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1286471070924
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1286471070924
java.vm.specification.version,sysinfo,,,"1.0",1286471070924
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1286471070924
java.vm.version,sysinfo,,,"17.0-b17",1286471070924
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471086040
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471086087
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471086087
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471088380
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471088427
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471089114
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471089114
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471090315
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471090393
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1286471090393
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1286471091142
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1286471091282
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1286471091344
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1286471091360
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1286471091391
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1286471091391
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1286471091407
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1286471091407
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1286471091563
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1286471091594
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1286471091610
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1286471091641
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1286471091656
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1286471091656
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1286471091719
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1286471091734
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1286471091750
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1286471091766
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286471096134
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1286471100455
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1286471100611
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1286471101188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286471101453
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1286471101469
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1286471101469
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286471111328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1286471144977
started,bundle,org.tigris.subversion.clientadapter.javahl,1.5.7,"org.tigris.subversion.clientadapter.javahl",1286471145071
